time,global step,score
00h 09m 04s,1136763,4.0
00h 09m 04s,1137091,7.0
00h 09m 04s,1137235,2.0
00h 09m 04s,1137350,5.0
00h 09m 04s,1137418,0.0
00h 09m 04s,1137495,7.0
00h 09m 05s,1138130,4.0
00h 09m 05s,1138475,12.0
00h 09m 05s,1138733,5.0
00h 09m 05s,1138987,5.0
00h 09m 05s,1139278,5.0
00h 09m 06s,1139708,4.0
00h 09m 06s,1139747,4.0
00h 09m 06s,1140057,10.0
00h 09m 06s,1140195,14.0
00h 09m 06s,1140407,4.0
00h 09m 06s,1140432,6.0
00h 09m 06s,1140759,3.0
00h 09m 06s,1141002,3.0
00h 09m 06s,1141292,4.0
00h 09m 06s,1141640,5.0
00h 09m 06s,1141654,5.0
00h 09m 07s,1141862,2.0
00h 09m 07s,1142497,6.0
00h 09m 07s,1142553,6.0
00h 09m 07s,1142592,4.0
00h 09m 07s,1142686,3.0
00h 09m 07s,1142837,6.0
00h 09m 07s,1142871,6.0
00h 09m 07s,1143116,7.0
00h 09m 08s,1144085,2.0
00h 09m 08s,1144126,2.0
00h 09m 08s,1144521,5.0
00h 09m 08s,1144662,11.0
00h 09m 08s,1144715,3.0
00h 09m 08s,1144909,7.0
00h 09m 08s,1145825,4.0
00h 09m 09s,1146022,1.0
00h 09m 09s,1146500,10.0
00h 09m 09s,1146678,3.0
00h 09m 09s,1146847,2.0
00h 09m 09s,1146957,5.0
00h 09m 09s,1146985,8.0
00h 09m 09s,1147165,6.0
00h 09m 09s,1147233,8.0
00h 09m 09s,1147247,17.0
00h 09m 09s,1147433,7.0
00h 09m 09s,1147478,5.0
00h 09m 09s,1147943,3.0
00h 09m 09s,1148014,6.0
00h 09m 10s,1148082,15.0
00h 09m 10s,1148270,3.0
00h 09m 10s,1148353,5.0
00h 09m 10s,1148385,1.0
00h 09m 10s,1148437,9.0
00h 09m 10s,1148700,1.0
00h 09m 10s,1148731,3.0
00h 09m 10s,1148740,4.0
00h 09m 10s,1149281,5.0
00h 09m 10s,1149306,3.0
00h 09m 10s,1149628,1.0
00h 09m 10s,1150091,4.0
00h 09m 11s,1150662,1.0
00h 09m 11s,1151279,3.0
00h 09m 11s,1151576,3.0
00h 09m 11s,1152101,8.0
00h 09m 11s,1152237,15.0
00h 09m 11s,1152240,4.0
00h 09m 12s,1152333,12.0
00h 09m 12s,1152422,2.0
00h 09m 12s,1152925,8.0
00h 09m 12s,1152954,9.0
00h 09m 12s,1153159,5.0
00h 09m 12s,1153192,16.0
00h 09m 12s,1153397,7.0
00h 09m 12s,1153769,4.0
00h 09m 12s,1153993,7.0
00h 09m 12s,1154053,0.0
00h 09m 12s,1154242,3.0
00h 09m 13s,1154637,4.0
00h 09m 13s,1154702,3.0
00h 09m 13s,1154774,5.0
00h 09m 13s,1154915,1.0
00h 09m 13s,1155065,7.0
00h 09m 13s,1155146,6.0
00h 09m 13s,1155201,5.0
00h 09m 13s,1155372,4.0
00h 09m 13s,1155446,13.0
00h 09m 13s,1155464,4.0
00h 09m 13s,1155708,5.0
00h 09m 13s,1155897,14.0
00h 09m 13s,1156227,2.0
00h 09m 14s,1156380,11.0
00h 09m 14s,1156427,2.0
00h 09m 14s,1156683,1.0
00h 09m 14s,1157010,8.0
00h 09m 14s,1157198,7.0
00h 09m 14s,1157527,7.0
00h 09m 14s,1157684,5.0
00h 09m 14s,1157751,1.0
00h 09m 14s,1157905,1.0
00h 09m 14s,1158197,4.0
00h 09m 14s,1158225,6.0
00h 09m 15s,1158906,6.0
00h 09m 15s,1159324,13.0
00h 09m 15s,1159379,5.0
00h 09m 15s,1159708,5.0
00h 09m 15s,1160094,2.0
00h 09m 15s,1160219,4.0
00h 09m 15s,1160397,4.0
00h 09m 16s,1160514,7.0
00h 09m 16s,1160560,3.0
00h 09m 16s,1160614,4.0
00h 09m 16s,1160679,5.0
00h 09m 16s,1160825,6.0
00h 09m 16s,1160960,4.0
00h 09m 16s,1161120,17.0
00h 09m 16s,1161217,1.0
00h 09m 16s,1161282,3.0
00h 09m 16s,1161348,1.0
00h 09m 16s,1161745,7.0
00h 09m 16s,1161815,4.0
00h 09m 16s,1162018,5.0
00h 09m 16s,1162175,2.0
00h 09m 17s,1162630,3.0
00h 09m 17s,1162681,1.0
00h 09m 17s,1163347,5.0
00h 09m 17s,1163849,13.0
00h 09m 17s,1163893,4.0
00h 09m 17s,1164407,1.0
00h 09m 17s,1164475,5.0
00h 09m 18s,1164656,5.0
00h 09m 18s,1164868,8.0
00h 09m 18s,1165281,7.0
00h 09m 18s,1165344,3.0
00h 09m 18s,1165801,9.0
00h 09m 18s,1166005,3.0
00h 09m 18s,1166107,9.0
00h 09m 18s,1166168,4.0
00h 09m 18s,1166234,4.0
00h 09m 18s,1166270,16.0
00h 09m 18s,1166488,8.0
00h 09m 19s,1166918,1.0
00h 09m 19s,1167307,6.0
00h 09m 19s,1167468,5.0
00h 09m 19s,1167565,5.0
00h 09m 19s,1167574,6.0
00h 09m 19s,1167614,6.0
00h 09m 19s,1167671,12.0
00h 09m 19s,1167777,5.0
00h 09m 19s,1167988,4.0
00h 09m 19s,1168254,5.0
00h 09m 19s,1168328,4.0
00h 09m 20s,1168716,6.0
00h 09m 20s,1169111,1.0
00h 09m 20s,1169222,1.0
00h 09m 20s,1169278,6.0
00h 09m 20s,1169425,1.0
00h 09m 20s,1169464,1.0
00h 09m 20s,1169467,1.0
00h 09m 20s,1169470,1.0
00h 09m 20s,1169529,5.0
00h 09m 20s,1169824,4.0
00h 09m 20s,1169964,4.0
00h 09m 20s,1170052,4.0
00h 09m 20s,1170158,4.0
00h 09m 21s,1170839,3.0
00h 09m 21s,1171493,4.0
00h 09m 21s,1171579,4.0
00h 09m 21s,1171792,11.0
00h 09m 21s,1172672,5.0
00h 09m 21s,1172701,12.0
00h 09m 21s,1172713,2.0
00h 09m 22s,1172944,2.0
00h 09m 22s,1173087,2.0
00h 09m 22s,1173293,3.0
00h 09m 22s,1173295,3.0
00h 09m 22s,1173357,11.0
00h 09m 22s,1173581,6.0
00h 09m 22s,1173656,3.0
00h 09m 22s,1173701,2.0
00h 09m 22s,1173726,2.0
00h 09m 22s,1174048,0.0
00h 09m 22s,1174541,6.0
00h 09m 22s,1174578,4.0
00h 09m 22s,1174624,8.0
00h 09m 22s,1174667,6.0
00h 09m 22s,1174916,4.0
00h 09m 23s,1175330,11.0
00h 09m 23s,1175502,12.0
00h 09m 23s,1176007,4.0
00h 09m 23s,1176285,8.0
00h 09m 23s,1176321,10.0
00h 09m 23s,1176329,4.0
00h 09m 23s,1176372,5.0
00h 09m 23s,1176582,4.0
00h 09m 23s,1176813,5.0
00h 09m 23s,1176890,6.0
00h 09m 24s,1176986,12.0
00h 09m 24s,1177097,0.0
00h 09m 24s,1177401,2.0
00h 09m 24s,1177445,0.0
00h 09m 24s,1177878,3.0
00h 09m 24s,1177970,3.0
00h 09m 24s,1177988,1.0
00h 09m 24s,1178136,9.0
00h 09m 24s,1178210,7.0
00h 09m 24s,1178233,9.0
00h 09m 24s,1178595,1.0
00h 09m 24s,1178753,2.0
00h 09m 24s,1178865,12.0
00h 09m 24s,1178881,5.0
00h 09m 25s,1179225,4.0
00h 09m 25s,1179379,6.0
00h 09m 25s,1179684,1.0
00h 09m 25s,1180447,4.0
00h 09m 25s,1180461,5.0
00h 09m 25s,1180469,5.0
00h 09m 26s,1181414,6.0
00h 09m 26s,1181523,3.0
00h 09m 26s,1181820,1.0
00h 09m 26s,1182122,5.0
00h 09m 26s,1182240,6.0
00h 09m 26s,1182315,4.0
00h 09m 26s,1182583,2.0
00h 09m 26s,1182813,3.0
00h 09m 26s,1182851,6.0
00h 09m 26s,1182937,6.0
00h 09m 26s,1183159,8.0
00h 09m 27s,1183496,11.0
00h 09m 27s,1183585,6.0
00h 09m 27s,1183621,3.0
00h 09m 27s,1183749,4.0
00h 09m 27s,1184019,1.0
00h 09m 27s,1184030,4.0
00h 09m 27s,1184074,10.0
00h 09m 27s,1184094,5.0
00h 09m 27s,1184128,4.0
00h 09m 27s,1184354,9.0
00h 09m 27s,1184665,1.0
00h 09m 27s,1184681,2.0
00h 09m 27s,1184702,1.0
00h 09m 27s,1184791,7.0
00h 09m 27s,1184937,9.0
00h 09m 27s,1184967,6.0
00h 09m 28s,1185233,1.0
00h 09m 28s,1185473,3.0
00h 09m 28s,1185575,5.0
00h 09m 28s,1185587,5.0
00h 09m 28s,1185683,1.0
00h 09m 28s,1185871,9.0
00h 09m 28s,1186431,5.0
00h 09m 28s,1186856,1.0
00h 09m 29s,1187739,2.0
00h 09m 29s,1187841,2.0
00h 09m 29s,1188160,3.0
00h 09m 29s,1188408,11.0
00h 09m 29s,1188492,8.0
00h 09m 29s,1188845,4.0
00h 09m 29s,1188969,4.0
00h 09m 29s,1189095,5.0
00h 09m 29s,1189103,11.0
00h 09m 29s,1189174,0.0
00h 09m 30s,1189403,3.0
00h 09m 30s,1189424,0.0
00h 09m 30s,1189425,8.0
00h 09m 30s,1189503,2.0
00h 09m 30s,1189616,4.0
00h 09m 30s,1189894,4.0
00h 09m 30s,1190025,7.0
00h 09m 30s,1190085,8.0
00h 09m 30s,1190116,4.0
00h 09m 30s,1190224,4.0
00h 09m 30s,1190357,4.0
00h 09m 30s,1190800,4.0
00h 09m 30s,1190884,5.0
00h 09m 30s,1191311,1.0
00h 09m 30s,1191378,1.0
00h 09m 31s,1191680,6.0
00h 09m 31s,1191739,2.0
00h 09m 31s,1192422,6.0
00h 09m 31s,1192860,7.0
00h 09m 31s,1193074,6.0
00h 09m 31s,1193106,4.0
00h 09m 32s,1193874,7.0
00h 09m 32s,1193979,2.0
00h 09m 32s,1194037,1.0
00h 09m 32s,1194119,5.0
00h 09m 32s,1194341,4.0
00h 09m 32s,1194381,4.0
00h 09m 32s,1194632,4.0
00h 09m 32s,1194834,13.0
00h 09m 32s,1195318,2.0
00h 09m 32s,1195468,7.0
00h 09m 32s,1195578,2.0
00h 09m 32s,1195600,4.0
00h 09m 33s,1195641,5.0
00h 09m 33s,1195688,8.0
00h 09m 33s,1195774,4.0
00h 09m 33s,1196098,5.0
00h 09m 33s,1196169,4.0
00h 09m 33s,1196175,4.0
00h 09m 33s,1196242,2.0
00h 09m 33s,1196590,12.0
00h 09m 33s,1196888,3.0
00h 09m 33s,1196926,1.0
00h 09m 33s,1197194,1.0
00h 09m 33s,1197221,12.0
00h 09m 33s,1197431,11.0
00h 09m 33s,1197594,9.0
00h 09m 34s,1197867,4.0
00h 09m 34s,1198792,4.0
00h 09m 34s,1198952,14.0
00h 09m 34s,1199007,2.0
00h 09m 34s,1199568,2.0
00h 09m 34s,1199752,8.0
00h 09m 34s,1199875,5.0
00h 09m 35s,1199905,9.0
00h 09m 35s,1200030,2.0
00h 09m 35s,1200109,5.0
00h 09m 35s,1200367,4.0
00h 09m 35s,1200461,5.0
00h 09m 35s,1200510,11.0
00h 09m 35s,1200570,0.0
00h 09m 35s,1200735,0.0
00h 09m 35s,1201159,5.0
00h 09m 35s,1201286,9.0
00h 09m 35s,1201686,5.0
00h 09m 36s,1202479,8.0
00h 09m 36s,1203070,9.0
00h 09m 36s,1203515,1.0
00h 09m 36s,1203949,6.0
00h 09m 36s,1203990,5.0
00h 09m 37s,1204063,7.0
00h 09m 37s,1204127,0.0
00h 09m 37s,1204203,4.0
00h 09m 37s,1204235,9.0
00h 09m 37s,1204667,6.0
00h 09m 37s,1204989,7.0
00h 09m 37s,1205053,4.0
00h 09m 37s,1205096,6.0
00h 09m 37s,1205132,6.0
00h 09m 37s,1205419,4.0
00h 09m 37s,1205451,3.0
00h 09m 37s,1205849,1.0
00h 09m 38s,1206013,9.0
00h 09m 38s,1206066,5.0
00h 09m 38s,1206207,4.0
00h 09m 38s,1206230,1.0
00h 09m 38s,1206312,8.0
00h 09m 38s,1206394,12.0
00h 09m 38s,1206464,8.0
00h 09m 38s,1206963,8.0
00h 09m 38s,1206993,7.0
00h 09m 38s,1207177,10.0
00h 09m 38s,1207378,8.0
00h 09m 38s,1207516,7.0
00h 09m 38s,1207579,5.0
00h 09m 39s,1208272,1.0
00h 09m 39s,1208464,6.0
00h 09m 39s,1208468,6.0
00h 09m 39s,1208633,1.0
00h 09m 39s,1208940,3.0
00h 09m 39s,1209595,0.0
00h 09m 39s,1209748,3.0
00h 09m 39s,1210169,6.0
00h 09m 40s,1210283,7.0
00h 09m 40s,1210407,4.0
00h 09m 40s,1210498,3.0
00h 09m 40s,1210972,4.0
00h 09m 40s,1211058,4.0
00h 09m 40s,1211108,12.0
00h 09m 40s,1211142,2.0
00h 09m 40s,1212008,1.0
00h 09m 41s,1212615,6.0
00h 09m 41s,1212626,13.0
00h 09m 41s,1212770,5.0
00h 09m 41s,1213186,5.0
00h 09m 41s,1213281,4.0
00h 09m 41s,1213502,4.0
00h 09m 41s,1213534,6.0
00h 09m 41s,1213535,7.0
00h 09m 41s,1213544,5.0
00h 09m 41s,1213989,6.0
00h 09m 41s,1214268,7.0
00h 09m 41s,1214286,2.0
00h 09m 42s,1214511,1.0
00h 09m 42s,1214545,3.0
00h 09m 42s,1215019,6.0
00h 09m 42s,1215228,11.0
00h 09m 42s,1215580,1.0
00h 09m 42s,1215981,11.0
00h 09m 42s,1216202,9.0
00h 09m 42s,1216386,2.0
00h 09m 42s,1216404,4.0
00h 09m 43s,1216510,3.0
00h 09m 43s,1216874,7.0
00h 09m 43s,1216975,7.0
00h 09m 43s,1217003,9.0
00h 09m 43s,1217027,5.0
00h 09m 43s,1217823,4.0
00h 09m 43s,1218176,7.0
00h 09m 43s,1218438,7.0
00h 09m 44s,1218902,3.0
00h 09m 44s,1218983,4.0
00h 09m 44s,1219393,4.0
00h 09m 44s,1219475,3.0
00h 09m 44s,1219654,2.0
00h 09m 44s,1219810,4.0
00h 09m 44s,1219894,13.0
00h 09m 44s,1220100,1.0
00h 09m 44s,1220114,5.0
00h 09m 44s,1220154,5.0
00h 09m 44s,1220449,6.0
00h 09m 45s,1220745,6.0
00h 09m 45s,1220809,10.0
00h 09m 45s,1220813,6.0
00h 09m 45s,1221268,1.0
00h 09m 45s,1221405,12.0
00h 09m 45s,1221683,13.0
00h 09m 45s,1221719,15.0
00h 09m 45s,1221784,1.0
00h 09m 45s,1221902,4.0
00h 09m 45s,1222158,9.0
00h 09m 45s,1222281,5.0
00h 09m 45s,1222435,13.0
00h 09m 45s,1222463,1.0
00h 09m 46s,1222950,1.0
00h 09m 46s,1223138,2.0
00h 09m 46s,1223139,5.0
00h 09m 46s,1223156,2.0
00h 09m 46s,1223166,4.0
00h 09m 46s,1223323,1.0
00h 09m 46s,1223352,2.0
00h 09m 46s,1223363,8.0
00h 09m 46s,1223534,5.0
00h 09m 46s,1223557,2.0
00h 09m 46s,1223715,6.0
00h 09m 46s,1223785,9.0
00h 09m 47s,1224653,1.0
00h 09m 47s,1224936,12.0
00h 09m 47s,1225045,4.0
00h 09m 47s,1225860,6.0
00h 09m 47s,1225869,2.0
00h 09m 47s,1226056,4.0
00h 09m 47s,1226248,2.0
00h 09m 48s,1227778,6.0
00h 09m 48s,1228206,9.0
00h 09m 48s,1228550,6.0
00h 09m 48s,1228576,5.0
00h 09m 48s,1228611,4.0
00h 09m 48s,1228682,7.0
00h 09m 48s,1228782,8.0
00h 09m 49s,1229124,4.0
00h 09m 49s,1229406,6.0
00h 09m 49s,1229513,5.0
00h 09m 49s,1229855,4.0
00h 09m 49s,1230113,6.0
00h 09m 49s,1230257,5.0
00h 09m 49s,1230282,6.0
00h 09m 49s,1230385,1.0
00h 09m 49s,1230445,3.0
00h 09m 49s,1230804,7.0
00h 09m 50s,1230997,7.0
00h 09m 50s,1231101,0.0
00h 09m 50s,1231556,2.0
00h 09m 50s,1232033,11.0
00h 09m 50s,1232064,1.0
00h 09m 50s,1232065,2.0
00h 09m 50s,1232482,2.0
00h 09m 50s,1232563,1.0
00h 09m 50s,1232575,12.0
00h 09m 50s,1232836,6.0
00h 09m 51s,1233638,1.0
00h 09m 51s,1233810,17.0
00h 09m 51s,1234056,6.0
00h 09m 51s,1234256,7.0
00h 09m 51s,1234347,1.0
00h 09m 51s,1234584,5.0
00h 09m 51s,1234950,9.0
00h 09m 52s,1235571,4.0
00h 09m 52s,1235799,4.0
00h 09m 52s,1235901,5.0
00h 09m 52s,1235927,9.0
00h 09m 52s,1236076,5.0
00h 09m 52s,1236195,6.0
00h 09m 52s,1236263,14.0
00h 09m 52s,1236347,5.0
00h 09m 52s,1236426,2.0
00h 09m 52s,1236594,4.0
00h 09m 52s,1236636,6.0
00h 09m 52s,1236892,19.0
00h 09m 52s,1236917,12.0
00h 09m 52s,1236947,4.0
00h 09m 52s,1236981,1.0
00h 09m 53s,1237135,5.0
00h 09m 53s,1237497,0.0
00h 09m 53s,1238458,9.0
00h 09m 53s,1238485,5.0
00h 09m 53s,1239023,1.0
00h 09m 53s,1239084,5.0
00h 09m 53s,1239132,2.0
00h 09m 54s,1239178,5.0
00h 09m 54s,1239912,0.0
00h 09m 54s,1239981,4.0
00h 09m 54s,1240029,12.0
00h 09m 54s,1240307,6.0
00h 09m 54s,1240652,2.0
00h 09m 54s,1240897,1.0
00h 09m 54s,1240929,3.0
00h 09m 54s,1241234,4.0
00h 09m 54s,1241255,14.0
00h 09m 55s,1241296,5.0
00h 09m 55s,1241365,6.0
00h 09m 55s,1241436,3.0
00h 09m 55s,1241511,18.0
00h 09m 55s,1241523,4.0
00h 09m 55s,1241645,4.0
00h 09m 55s,1241785,7.0
00h 09m 55s,1241848,8.0
00h 09m 55s,1242114,16.0
00h 09m 55s,1242504,4.0
00h 09m 55s,1242733,14.0
00h 09m 55s,1242893,2.0
00h 09m 55s,1242916,3.0
00h 09m 55s,1243385,6.0
00h 09m 56s,1243795,6.0
00h 09m 56s,1244092,6.0
00h 09m 56s,1244250,2.0
00h 09m 56s,1244706,12.0
00h 09m 56s,1244872,1.0
00h 09m 56s,1244931,3.0
00h 09m 56s,1245215,2.0
00h 09m 57s,1245577,8.0
00h 09m 57s,1245652,6.0
00h 09m 57s,1245849,4.0
00h 09m 57s,1245949,5.0
00h 09m 57s,1245996,0.0
00h 09m 57s,1246076,17.0
00h 09m 57s,1246306,6.0
00h 09m 57s,1246341,3.0
00h 09m 57s,1246460,4.0
00h 09m 57s,1246578,0.0
00h 09m 57s,1246818,1.0
00h 09m 57s,1247311,3.0
00h 09m 57s,1247445,4.0
00h 09m 58s,1247638,5.0
00h 09m 58s,1247673,4.0
00h 09m 58s,1247924,5.0
00h 09m 58s,1248032,4.0
00h 09m 58s,1248119,5.0
00h 09m 58s,1248362,1.0
00h 09m 58s,1248415,2.0
00h 09m 58s,1248433,9.0
00h 09m 58s,1248576,6.0
00h 09m 58s,1248614,0.0
00h 09m 58s,1249280,1.0
00h 09m 58s,1249623,12.0
00h 09m 59s,1249912,1.0
00h 09m 59s,1250455,2.0
00h 09m 59s,1250684,5.0
00h 09m 59s,1250738,7.0
00h 09m 59s,1251001,7.0
00h 09m 59s,1251029,11.0
00h 09m 59s,1251060,2.0
00h 09m 59s,1251150,5.0
00h 09m 59s,1251204,5.0
00h 09m 59s,1251711,4.0
00h 10m 00s,1251737,9.0
00h 10m 00s,1252019,4.0
00h 10m 00s,1252570,7.0
00h 10m 00s,1252848,1.0
00h 10m 00s,1253023,5.0
00h 10m 00s,1253182,12.0
00h 10m 00s,1253440,8.0
00h 10m 00s,1253534,6.0
00h 10m 00s,1253558,2.0
00h 10m 00s,1253583,6.0
00h 10m 00s,1253711,7.0
00h 10m 01s,1254013,4.0
00h 10m 01s,1254753,3.0
00h 10m 01s,1255159,5.0
00h 10m 01s,1255325,12.0
00h 10m 01s,1255464,11.0
00h 10m 01s,1255556,2.0
00h 10m 02s,1256199,6.0
00h 10m 02s,1256310,8.0
00h 10m 02s,1256395,7.0
00h 10m 02s,1256841,2.0
00h 10m 02s,1257041,5.0
00h 10m 02s,1257189,4.0
00h 10m 02s,1257485,3.0
00h 10m 02s,1257544,2.0
00h 10m 02s,1257549,4.0
00h 10m 02s,1257578,5.0
00h 10m 02s,1257805,5.0
00h 10m 03s,1258132,12.0
00h 10m 03s,1258699,7.0
00h 10m 03s,1258708,4.0
00h 10m 03s,1258794,15.0
00h 10m 03s,1258868,10.0
00h 10m 03s,1258984,4.0
00h 10m 03s,1258999,8.0
00h 10m 03s,1259041,5.0
00h 10m 03s,1259126,1.0
00h 10m 03s,1259132,1.0
00h 10m 03s,1259668,2.0
00h 10m 03s,1259857,6.0
00h 10m 04s,1260346,4.0
00h 10m 04s,1260368,3.0
00h 10m 04s,1260614,2.0
00h 10m 04s,1260718,1.0
00h 10m 04s,1260825,7.0
00h 10m 04s,1260869,10.0
00h 10m 04s,1261555,6.0
00h 10m 04s,1261620,1.0
00h 10m 04s,1261663,13.0
00h 10m 04s,1261766,8.0
00h 10m 04s,1262071,2.0
00h 10m 05s,1262372,4.0
00h 10m 05s,1262778,1.0
00h 10m 05s,1262857,10.0
00h 10m 05s,1263298,4.0
00h 10m 05s,1263408,1.0
00h 10m 05s,1263461,7.0
00h 10m 05s,1263531,1.0
00h 10m 05s,1263618,2.0
00h 10m 06s,1264247,4.0
00h 10m 06s,1264818,1.0
00h 10m 06s,1264930,4.0
00h 10m 06s,1265054,5.0
00h 10m 06s,1265087,6.0
00h 10m 06s,1265276,4.0
00h 10m 06s,1265640,8.0
00h 10m 06s,1265705,9.0
00h 10m 06s,1265846,1.0
00h 10m 06s,1266000,5.0
00h 10m 07s,1266815,12.0
00h 10m 07s,1266823,1.0
00h 10m 07s,1266864,7.0
00h 10m 07s,1266985,6.0
00h 10m 07s,1267280,13.0
00h 10m 07s,1267720,2.0
00h 10m 07s,1267729,2.0
00h 10m 07s,1267791,1.0
00h 10m 07s,1267811,8.0
00h 10m 07s,1267935,6.0
00h 10m 08s,1268319,5.0
00h 10m 08s,1268320,5.0
00h 10m 08s,1268671,8.0
00h 10m 08s,1268750,3.0
00h 10m 08s,1268815,1.0
00h 10m 08s,1268860,14.0
00h 10m 08s,1268899,5.0
00h 10m 08s,1268982,4.0
00h 10m 08s,1269197,6.0
00h 10m 08s,1269271,4.0
00h 10m 08s,1269348,4.0
00h 10m 08s,1269866,1.0
00h 10m 08s,1269885,1.0
00h 10m 08s,1269923,1.0
00h 10m 08s,1270112,5.0
00h 10m 09s,1270397,6.0
00h 10m 09s,1270569,5.0
00h 10m 09s,1270622,10.0
00h 10m 09s,1270713,4.0
00h 10m 09s,1270761,1.0
00h 10m 09s,1270924,9.0
00h 10m 09s,1271072,12.0
00h 10m 09s,1271239,1.0
00h 10m 09s,1271571,10.0
00h 10m 09s,1271859,9.0
00h 10m 10s,1272446,3.0
00h 10m 10s,1272578,13.0
00h 10m 10s,1272765,5.0
00h 10m 10s,1273200,5.0
00h 10m 10s,1273605,8.0
00h 10m 10s,1273793,5.0
00h 10m 10s,1273897,1.0
00h 10m 10s,1274295,6.0
00h 10m 10s,1274310,5.0
00h 10m 11s,1274546,0.0
00h 10m 11s,1275019,0.0
00h 10m 11s,1275097,4.0
00h 10m 11s,1275253,3.0
00h 10m 11s,1275408,4.0
00h 10m 11s,1275725,4.0
00h 10m 11s,1276069,5.0
00h 10m 11s,1276314,3.0
00h 10m 11s,1276472,7.0
00h 10m 12s,1276614,6.0
00h 10m 12s,1276691,1.0
00h 10m 12s,1276986,5.0
00h 10m 12s,1277034,5.0
00h 10m 12s,1277046,4.0
00h 10m 12s,1277149,0.0
00h 10m 12s,1277845,0.0
00h 10m 12s,1278020,5.0
00h 10m 12s,1278109,7.0
00h 10m 12s,1278386,8.0
00h 10m 13s,1278700,9.0
00h 10m 13s,1278782,7.0
00h 10m 13s,1278789,6.0
00h 10m 13s,1278959,5.0
00h 10m 13s,1279077,4.0
00h 10m 13s,1279142,6.0
00h 10m 13s,1279330,17.0
00h 10m 13s,1279334,8.0
00h 10m 13s,1279468,4.0
00h 10m 13s,1280587,12.0
00h 10m 13s,1280586,8.0
00h 10m 14s,1280919,4.0
00h 10m 14s,1280959,4.0
00h 10m 14s,1280987,1.0
00h 10m 14s,1281100,11.0
00h 10m 14s,1281145,8.0
00h 10m 14s,1281271,5.0
00h 10m 14s,1281335,9.0
00h 10m 14s,1281887,0.0
00h 10m 15s,1282791,8.0
00h 10m 15s,1283195,4.0
00h 10m 15s,1283244,6.0
00h 10m 15s,1284399,12.0
00h 10m 15s,1284426,5.0
00h 10m 15s,1284558,4.0
00h 10m 15s,1284595,8.0
00h 10m 15s,1284602,5.0
00h 10m 16s,1285412,6.0
00h 10m 16s,1285506,5.0
00h 10m 16s,1285557,8.0
00h 10m 16s,1285846,5.0
00h 10m 16s,1285862,2.0
00h 10m 16s,1286062,7.0
00h 10m 16s,1286426,5.0
00h 10m 16s,1286615,5.0
00h 10m 16s,1286727,6.0
00h 10m 16s,1286847,11.0
00h 10m 17s,1287278,2.0
00h 10m 17s,1287351,18.0
00h 10m 17s,1287748,6.0
00h 10m 17s,1288217,6.0
00h 10m 17s,1288736,6.0
00h 10m 18s,1289338,9.0
00h 10m 18s,1289845,4.0
00h 10m 18s,1289868,10.0
00h 10m 18s,1289869,2.0
00h 10m 18s,1290069,5.0
00h 10m 18s,1290233,7.0
00h 10m 18s,1290343,12.0
00h 10m 18s,1290764,3.0
00h 10m 18s,1290983,4.0
00h 10m 19s,1291177,9.0
00h 10m 19s,1291287,5.0
00h 10m 19s,1291485,5.0
00h 10m 19s,1291580,10.0
00h 10m 19s,1292395,4.0
00h 10m 19s,1292485,7.0
00h 10m 19s,1293039,0.0
00h 10m 20s,1293196,5.0
00h 10m 20s,1293204,6.0
00h 10m 20s,1293241,4.0
00h 10m 20s,1293700,8.0
00h 10m 20s,1294233,2.0
00h 10m 20s,1294268,7.0
00h 10m 20s,1294460,4.0
00h 10m 20s,1294603,7.0
00h 10m 20s,1295023,12.0
00h 10m 20s,1295111,15.0
00h 10m 21s,1295275,4.0
00h 10m 21s,1295300,4.0
00h 10m 21s,1295645,8.0
00h 10m 21s,1295732,5.0
00h 10m 21s,1295865,4.0
00h 10m 21s,1295881,1.0
00h 10m 21s,1296749,16.0
00h 10m 21s,1296795,4.0
00h 10m 21s,1297118,3.0
00h 10m 22s,1297672,12.0
00h 10m 22s,1298029,4.0
00h 10m 22s,1298410,13.0
00h 10m 22s,1298433,13.0
00h 10m 22s,1298630,4.0
00h 10m 23s,1299371,5.0
00h 10m 23s,1299782,8.0
00h 10m 23s,1300003,3.0
00h 10m 23s,1300210,6.0
00h 10m 23s,1300258,12.0
00h 10m 23s,1300395,16.0
00h 10m 23s,1300571,5.0
00h 10m 23s,1300747,5.0
00h 10m 23s,1300868,8.0
00h 10m 23s,1300942,9.0
00h 10m 23s,1300989,0.0
00h 10m 23s,1301082,2.0
00h 10m 24s,1301558,3.0
00h 10m 24s,1301740,7.0
00h 10m 24s,1301995,6.0
00h 10m 24s,1302058,9.0
00h 10m 24s,1302948,4.0
00h 10m 24s,1303415,8.0
00h 10m 25s,1303557,6.0
00h 10m 25s,1303563,6.0
00h 10m 25s,1303687,2.0
00h 10m 25s,1303700,2.0
00h 10m 25s,1303801,7.0
00h 10m 25s,1303992,12.0
00h 10m 25s,1303999,3.0
00h 10m 25s,1304079,5.0
00h 10m 25s,1304151,2.0
00h 10m 25s,1304233,14.0
00h 10m 25s,1304290,10.0
00h 10m 25s,1304448,3.0
00h 10m 25s,1304978,2.0
00h 10m 25s,1305113,1.0
00h 10m 25s,1305378,9.0
00h 10m 25s,1305520,4.0
00h 10m 26s,1305660,1.0
00h 10m 26s,1305666,1.0
00h 10m 26s,1306080,2.0
00h 10m 26s,1306422,1.0
00h 10m 26s,1306670,12.0
00h 10m 26s,1306686,6.0
00h 10m 26s,1306748,5.0
